# id,z,y,x
186003,0,7,3
186004,2,6,4
186005,4,6,3
186006,2,7,4
186007,3,6,2
186008,0,7,3
186009,4,7,1
186010,3,7,1
186011,1,6,3
186012,2,7,1
186013,5,7,2
186014,1,7,0
186015,4,7,3
186016,0,6,3
186017,0,7,2
186018,0,7,1
186019,2,7,1
186020,2,7,4
186021,0,7,2
186022,2,7,1
186023,0,7,2
186024,0,7,2
186025,0,7,3
186026,2,7,0
186027,1,6,2
186028,0,7,0
186029,2,6,2
186030,3,7,4
186031,0,7,3
186032,1,6,1
186033,3,6,4
186034,0,7,2
186035,0,7,2
186036,0,7,3
186037,0,7,2
186038,1,6,2
186039,3,6,2
186040,0,6,3
186041,4,7,3
186042,0,7,3
186043,0,7,3
186044,2,7,0
186045,3,7,1
186046,2,7,4
186047,0,6,3
186048,1,6,3
186049,4,7,4
186050,2,5,2
186051,4,7,2
186052,4,7,3
186053,1,6,4
186054,2,6,2
186055,1,7,4
186056,4,7,2
186057,1,6,4
186058,2,7,0
186059,0,7,2
186060,0,7,2
186061,2,6,2
186062,1,7,3
186063,2,7,2
186065,4,6,1
186066,1,6,1
186067,5,6,1
186069,1,6,0
186071,1,7,3
186072,3,7,3
186073,0,6,3
186074,0,6,4
186075,4,7,3
186078,3,5,3
186079,3,6,2
186081,1,1,5
186082,1,7,3
186084,2,7,3
186086,0,6,4
186087,1,7,6
186089,4,5,2
186090,3,6,1
186091,2,6,1
186092,0,7,0
186096,0,6,3
186097,1,6,4
186099,3,7,5
186101,3,6,2
186102,3,6,2
186103,2,6,1
186104,4,6,0
186105,1,6,1
186106,0,6,1
186107,1,7,3
186108,0,6,3
186109,0,6,4
186110,2,6,5
186111,0,7,5
186112,0,7,5
186113,5,6,4
186114,6,6,3
186115,3,6,2
186125,0,7,3
186128,0,7,2
186134,0,6,1
186136,1,6,2
186148,0,6,1
186149,0,6,2
186151,0,6,3
186164,1,6,4
186173,0,6,2
186174,0,6,2
186181,5,5,6
186182,3,6,7
186183,4,6,6
186186,0,6,3
186187,0,6,4
186188,1,6,3
186189,2,5,5
186197,2,5,6
186198,6,6,5
186199,2,6,3
186200,2,6,3
186201,2,6,3
186202,2,6,3
186203,2,6,3
186204,1,6,3
186205,2,6,3
186206,2,6,3
186207,1,6,3
186208,2,6,3
186209,2,6,2
186210,1,6,3
186211,2,6,3
186212,1,6,2
186213,0,6,2
186214,2,6,3
186215,1,6,3
186216,1,6,2
186217,2,6,3
186218,1,6,3
186219,1,6,3
186221,1,6,3
186222,2,6,2
186224,2,6,3
186226,1,6,3
186227,2,6,2
186228,2,6,3
186229,2,6,3
186230,2,6,3
186231,1,6,2
186232,2,6,3
186233,1,6,2
186234,2,6,3
186235,1,6,3
186236,1,6,3
186238,2,6,2
186239,1,6,3
186240,2,6,2
186241,1,6,3
186242,1,6,3
186243,1,6,2
186244,1,6,3
186245,1,6,2
186246,1,6,3
186247,1,6,2
186249,1,6,2
186250,2,6,3
186251,2,6,3
186252,1,6,2
186253,1,6,3
186254,1,6,2
186255,1,6,3
186256,1,6,3
186257,1,6,2
186258,1,6,2
186259,2,6,3
186310,0,4,2
186311,2,4,3
186313,2,4,4
186314,0,5,1
186318,1,5,0
186319,0,5,2
186320,0,5,2
186321,3,4,2
186322,3,5,3
186324,0,5,1
186325,3,5,3
186326,0,5,2
186328,2,4,3
186329,0,5,3
186331,3,5,2
186332,0,5,1
186333,1,5,0
186334,0,5,2
186335,0,5,1
186336,0,5,3
186337,0,4,2
186339,0,5,2
186340,2,4,3
186341,0,4,2
186342,0,5,2
186343,3,4,2
186344,0,5,3
186345,0,5,3
186346,2,4,2
186347,3,4,3
186349,3,4,2
186350,0,4,2
186351,0,6,1
186352,0,4,2
186353,0,5,4
186354,1,3,2
186355,0,5,3
186356,1,6,3
186357,0,5,3
186358,0,4,1
186359,1,5,4
186360,2,4,3
186362,0,4,4
186363,0,5,2
186364,0,5,3
186365,0,4,2
186366,1,4,4
186367,0,5,2
186368,3,3,2
186369,1,4,4
186370,3,4,1
186371,0,5,1
186372,2,5,2
186375,0,5,4
186376,0,6,2
186378,2,4,2
186379,3,4,2
186380,2,3,2
186381,0,6,3
186382,0,7,3
186383,2,4,2
186384,2,4,3
186386,0,5,4
186387,0,4,1
186388,0,5,4
186389,3,4,3
186390,3,4,3
187014,1,4,4
187015,4,5,4
187016,3,3,3
187017,3,4,3
187018,2,6,4
187019,0,5,4
187020,0,4,2
187021,0,5,3
187022,3,7,3
187023,2,5,5
187024,1,7,5
187025,0,5,1
187026,6,7,2
187027,1,5,0
187028,2,5,4
187029,0,4,3
187030,0,5,2
187031,0,4,3
187032,1,5,5
187033,0,3,1
187034,3,4,5
187035,0,5,4
187036,3,4,2
187037,1,5,4
187038,2,7,4
187039,0,5,4
187040,0,4,4
187041,0,5,1
187042,2,3,3
187043,0,5,1
187044,2,6,5
187045,0,3,2
187046,3,4,2
187047,4,5,3
187048,0,5,0
187049,0,5,1
187050,1,1,2
187051,3,3,1
187052,3,5,2
187053,2,5,5
187054,0,7,2
187055,1,6,0
187056,1,5,4
187057,4,4,1
187058,2,4,3
187059,3,4,2
187060,0,4,3
187061,0,4,3
187062,0,4,4
187063,0,5,2
187064,0,4,3
187065,2,5,2
187066,0,5,3
187067,0,5,0
187068,0,4,4
187069,0,5,1
187070,0,4,1
187071,0,5,0
187072,0,5,2
187073,3,4,5
187074,0,6,4
187075,0,7,4
187076,0,4,4
187077,1,5,0
187078,2,3,3
187079,0,4,4
187080,4,4,4
187081,0,2,2
187082,2,4,0
187083,1,5,0
187084,1,5,0
187085,0,6,2
187086,1,5,0
187087,3,4,4
187089,1,5,6
187090,0,6,3
187091,0,6,1
187092,0,6,4
187093,0,3,1
187094,0,5,5
187095,2,4,2
187096,2,4,5
187097,1,5,3
187098,1,6,0
187099,0,7,3
187100,0,5,4
187101,1,5,4
187102,0,5,0
187103,1,5,0
187104,2,4,4
187105,3,4,1
187106,3,7,2
187107,1,4,3
187108,2,4,3
187109,0,1,3
187110,0,6,0
187111,5,4,2
187113,2,4,5
187114,1,6,4
187115,0,6,3
187116,3,5,1
187117,1,4,3
187118,4,3,3
187119,1,3,4
187120,2,7,4
187121,1,6,0
187122,0,3,3
187123,0,4,1
187124,0,5,0
187125,0,5,3
187126,0,6,2
187127,2,3,3
187128,0,6,3
187129,0,6,1
187130,2,4,1
187131,3,7,1
187132,0,4,1
187133,1,4,5
187134,2,5,5
187135,3,3,4
187136,4,7,2
187137,2,5,0
187138,3,5,0
187139,2,4,0
187140,3,2,3
187141,0,2,2
187142,0,6,1
187143,2,3,3
187144,3,6,3
187145,2,7,3
187146,0,6,2
187147,0,2,2
187148,0,5,4
187149,3,2,3
187150,0,7,3
187151,3,4,1
187152,0,4,1
187153,1,4,1
187154,1,2,2
187155,0,3,1
187156,3,4,3
187157,1,7,3
187158,3,4,4
187159,2,4,0
187160,0,4,2
187161,0,5,2
187162,2,6,4
187163,0,6,5
187164,5,5,2
187165,1,4,6
187166,0,6,1
187167,4,4,1
187168,0,3,2
187169,3,5,4
187170,0,6,4
187171,1,3,4
187172,2,4,4
187173,1,6,0
187174,2,4,1
187175,0,6,1
187176,5,5,2
187177,0,3,3
187178,0,5,4
187179,2,5,5
187180,1,3,3
187181,0,4,1
187182,0,5,4
187183,4,5,2
187184,1,3,4
187185,0,3,1
187186,0,5,5
187187,0,6,2
187188,0,6,3
187189,2,4,2
187190,1,7,6
187191,0,1,2
187192,3,6,2
187193,1,5,0
187194,6,7,2
187195,0,3,2
187196,0,6,3
187197,3,4,3
187198,3,6,1
187199,1,5,0
187200,1,5,5
187201,0,7,0
187202,0,3,1
187203,0,4,0
187204,0,4,3
187205,5,6,3
187206,0,6,1
187207,1,6,0
187208,0,4,1
187209,3,2,1
187210,1,4,3
187211,0,6,4
187212,0,4,3
187213,0,6,2
187214,4,5,2
187215,1,4,0
187216,1,7,0
187217,1,2,2
187218,0,5,4
187219,0,2,1
187220,1,5,3
187221,0,4,1
187222,1,2,3
187223,2,4,4
187224,1,4,1
187225,0,4,5
187226,0,4,4
187227,0,6,3
187228,2,4,0
187229,0,7,1
187230,0,5,3
187231,3,3,1
187232,0,4,1
187233,0,3,3
187234,2,2,3
187235,0,4,1
190044,0,7,4
190045,1,6,1
190046,2,6,3
190047,4,7,3
190048,2,6,3
190049,2,6,5
191857,2,1,2
191858,1,4,2
191859,2,7,2
191860,0,5,2
191861,0,7,4
191862,1,5,2
191863,1,6,3
191864,3,7,3
191865,1,6,3
191866,0,7,4
191867,1,6,3
191868,0,5,3
191869,1,6,2
191870,1,5,3
191871,2,5,2
191872,0,5,1
191873,1,6,3
191874,4,6,2
191875,1,7,1
191876,4,7,4
191877,1,6,2
191878,1,5,2
191879,1,6,2
191880,4,7,3
191881,2,7,4
191882,1,5,2
191883,0,7,1
191884,1,6,3
191885,0,5,2
191886,1,7,0
191887,1,5,2
191888,2,5,2
191889,1,6,2
191890,1,5,2
191891,0,6,3
191892,1,7,3
191893,0,5,2
191894,0,5,2
191895,4,7,1
191896,2,6,3
191897,2,7,5
191898,0,6,4
191899,3,7,4
191900,0,7,1
191901,1,6,3
191902,2,6,2
191903,1,5,2
191904,1,5,2
191905,0,7,3
191906,4,7,1
191907,1,6,3
191908,0,7,3
191909,0,5,3
191910,3,7,2
191912,2,5,3
191913,1,6,3
191914,1,5,2
191915,1,5,3
191916,1,6,3
192204,1,6,3
192205,4,7,3
192206,4,6,1
192207,4,7,3
192208,0,6,3
192209,2,6,3
192210,1,6,2
192211,0,6,2
192212,1,6,3
192213,2,6,2
192214,3,7,1
192215,2,6,4
192216,4,6,3
192217,1,6,2
192218,0,7,2
192219,2,6,3
192220,1,6,3
192221,1,6,1
192222,2,5,1
192223,0,7,1
192224,2,6,4
192225,0,6,3
192226,3,6,3
192227,4,6,1
192228,3,6,3
192229,1,6,3
192230,1,6,2
192231,1,6,2
192232,3,6,1
192233,0,7,4
193346,1,6,3
193347,1,5,2
193348,2,6,3
193349,1,5,2
193350,2,6,2
193351,2,6,3
193352,3,5,3
193353,0,7,4
193354,2,5,2
193355,1,6,2
193356,2,5,4
193357,0,6,3
193358,1,5,3
193359,0,6,3
193360,1,6,3
193361,2,5,3
193362,0,7,1
193363,0,6,3
193364,3,7,6
193365,0,5,3
193366,1,7,4
193367,3,6,0
193368,1,6,2
193369,1,6,3
193370,1,5,3
193372,2,6,2
193373,4,6,4
193374,1,5,3
193375,0,7,4
193376,1,5,4
193377,0,5,2
193378,0,6,2
193379,1,6,2
193380,1,6,3
193381,2,6,3
193382,3,7,2
193383,2,6,1
193384,0,6,3
193385,2,6,2
193386,0,6,3
193387,2,7,4
193388,0,5,2
193389,1,6,3
193390,2,7,4
193391,1,6,2
193392,1,6,3
193393,0,7,3
193394,4,7,4
193395,1,5,3
193396,1,6,2
193397,0,7,3
193398,1,5,1
193399,0,7,2
193400,1,5,3
193401,1,7,4
193402,1,6,4
193403,3,5,2
193404,2,7,5
193405,0,6,1
193406,1,5,3
193407,1,6,3
193408,2,7,0
193409,0,5,1
193410,0,6,3
193411,1,6,3
193412,2,6,2
193413,1,5,3
193414,0,7,3
193415,0,6,2
193416,1,5,2
193417,1,6,3
193418,3,5,3
193419,3,6,2
193420,2,6,2
193421,2,6,3
193422,0,6,2
193423,2,6,2
193424,1,6,2
193425,2,6,3
193426,1,5,3
193427,1,6,2
193428,2,6,3
193429,0,6,2
193430,1,5,3
193431,1,6,2
193432,1,6,3
193433,0,7,3
193434,1,5,2
193435,2,6,3
193436,1,6,2
193437,0,7,5
193438,1,5,4
193439,0,6,2
193440,3,7,4
193441,1,7,4
193442,0,6,2
193443,1,6,2
193444,1,5,2
193445,1,5,2
193446,2,6,2
193447,2,6,2
193448,2,6,4
193449,2,6,2
193450,1,6,2
193451,2,6,3
193452,1,5,3
193453,0,7,3
193454,0,7,1
193455,1,6,3
193456,2,5,3
193457,1,5,3
193458,1,6,2
193459,0,7,1
193460,0,7,1
193461,1,7,0
193463,3,5,3
193464,3,7,1
193465,0,7,2
193466,2,6,3
193467,1,6,3
193469,0,6,2
193470,1,5,2
193471,1,6,3
193472,1,6,3
193473,1,5,3
193474,2,6,2
193475,0,6,1
193476,4,7,0
193477,6,6,2
193478,0,6,2
193479,1,6,1
193480,4,7,5
193481,2,6,3
193482,2,6,2
193483,5,7,3
193484,0,6,1
193485,1,6,2
193486,2,6,3
193487,0,7,4
193488,2,6,3
193489,1,6,2
193490,2,7,4
193491,2,7,4
193492,2,6,3
193493,1,6,2
193494,1,6,3
193495,0,7,4
193496,0,6,3
193497,1,6,3
193498,4,7,5
193499,2,6,2
193500,1,6,3
193502,2,6,4
193503,0,6,2
193504,2,6,1
193505,1,6,3
193506,4,7,2
193507,1,6,4
193508,4,6,1
193509,1,6,3
193510,2,6,3
193511,3,5,1
193512,0,7,0
193513,0,6,2
193514,1,6,2
193515,1,5,3
193516,2,6,2
193517,2,7,0
193518,2,6,2
193519,3,7,4
193520,2,6,1
193521,2,6,2
193522,2,6,3
193523,2,6,2
193524,2,7,5
193525,2,5,2
193526,2,7,0
193527,3,6,1
193528,1,6,3
193529,1,6,3
193530,2,6,2
193531,3,6,2
193532,0,7,3
193533,1,6,2
193534,1,6,3
194510,0,7,2
194512,0,7,3
194513,1,6,2
194514,3,7,3
194515,0,7,2
194516,3,7,4
194517,1,7,4
194518,2,6,3
194520,3,7,4
194521,2,6,2
194522,0,7,3
194523,1,7,3
194524,4,7,3
194525,1,6,1
194526,1,7,4
194527,2,7,0
194528,0,7,4
194529,3,7,2
194530,3,7,4
194531,2,6,2
194532,3,6,4
194533,0,7,2
194534,2,6,3
194535,0,6,3
194536,0,7,4
194537,0,6,3
194538,3,7,2
194539,1,6,2
194540,1,6,3
194541,2,7,4
194542,0,6,2
194543,0,6,1
194545,3,7,1
199245,2,6,3
199246,2,6,2
199247,2,6,3
199248,1,6,3
199249,1,6,2
199250,1,6,2
199251,1,6,2
199252,1,6,3
199253,2,6,3
199255,2,6,1
199256,0,6,2
199257,0,6,2
199258,4,5,3
199259,1,6,3
199260,1,6,3
199261,1,6,3
199263,0,6,3
199264,2,7,1
199265,2,6,4
199266,3,6,2
199267,0,6,2
199268,3,6,3
199269,0,6,3
199270,1,6,3
199271,2,6,3
199272,3,6,3
199273,0,6,2
199274,1,6,3
199275,0,6,2
199276,0,6,3
199277,0,6,4
199278,0,6,2
199279,3,6,2
199280,2,6,1
199281,0,6,2
199282,0,6,2
199283,1,5,2
199284,1,6,3
199285,1,6,3
199286,0,6,3
199287,0,6,2
199288,4,6,3
199289,0,6,3
199290,0,6,4
199291,1,6,3
199292,1,6,2
199293,1,6,1
199294,0,6,2
199295,3,6,1
199296,2,6,1
199297,2,6,2
199298,4,6,5
199299,0,6,3
199300,1,6,1
199301,1,6,2
199302,1,6,1
199303,2,6,4
199304,0,6,4
199306,2,6,3
199307,3,6,3
199308,1,7,0
199309,2,6,0
199310,1,6,3
199311,2,7,5
199312,1,6,2
199313,2,6,2
199314,5,5,3
199317,1,6,1
199318,1,6,3
199319,1,6,1
199320,1,6,3
199321,1,6,3
199322,3,6,3
199323,3,6,4
199324,0,6,2
199325,1,6,4
199326,0,6,1
199327,3,6,2
199328,1,6,2
199329,0,6,2
199330,1,6,3
199721,5,7,2
199722,0,4,3
199723,0,6,5
199724,0,4,1
199725,0,4,3
199726,0,6,3
199727,0,4,1
199728,5,6,1
199729,2,5,2
199730,3,4,2
199731,2,4,4
199732,1,4,0
199733,0,4,3
199734,4,4,2
199735,0,1,2
199736,2,4,3
199737,0,5,6
199738,2,6,4
199739,0,3,3
199740,3,4,3
199741,0,5,5
199742,0,4,1
199743,0,5,3
199744,1,7,5
199745,0,7,1
199746,3,6,2
199747,4,4,2
199748,3,4,4
199749,0,5,4
199750,1,5,3
199751,4,4,3
199752,0,6,3
199753,0,4,4
199754,4,6,3
199755,0,6,2
199756,0,5,1
199757,0,6,4
199758,2,5,2
199759,1,5,5
199760,4,4,2
199761,2,5,4
199762,3,6,2
199763,0,3,4
199764,0,3,2
199765,0,4,0
199766,0,6,2
199767,0,4,3
202524,1,6,2
202525,1,7,5
202526,0,6,2
202527,1,6,2
202528,2,6,2
202529,0,6,2
202531,3,5,3
202532,1,6,2
202533,0,5,2
202534,1,6,2
202535,4,7,4
202536,1,6,3
202537,1,6,2
202539,0,6,3
202540,1,6,2
202541,1,5,2
202542,1,6,3
202543,1,6,2
202544,6,6,3
202545,2,6,2
202546,1,6,3
202547,1,6,3
202548,0,5,3
202549,0,6,3
202550,2,7,0
202551,1,6,2
202552,5,7,3
202553,2,6,7
202554,2,5,2
202555,2,6,2
202556,1,6,2
202557,0,6,2
202558,1,6,3
202559,1,7,4
202561,3,5,3
202562,4,5,5
202563,4,7,1
202564,2,6,5
202565,0,7,2
202566,1,6,3
202567,4,6,1
202568,1,6,3
202569,2,6,3
202570,1,6,2
202571,1,6,3
202572,1,6,2
202573,0,6,3
202574,1,6,2
202575,2,6,4
202576,1,6,3
202577,0,7,0
202578,2,6,4
202579,1,6,3
202580,1,6,2
202581,1,6,2
202582,1,6,1
202584,2,5,2
202585,0,6,2
202586,1,6,3
202588,2,5,2
202589,1,6,3
202590,1,5,2
202591,1,6,3
202592,1,6,2
202593,1,6,2
202594,1,6,2
202595,1,6,2
202596,1,6,2
202597,2,6,2
202598,2,6,2
202599,0,6,3
202600,1,6,2
202601,1,6,2
202602,1,6,2
202603,1,6,2
202604,2,6,2
202605,1,6,2
202606,1,6,2
202607,2,6,2
202608,1,6,2
202609,1,6,3
202610,2,6,2
202611,2,6,2
202612,1,6,2
202613,1,6,2
202614,3,7,0
202615,1,6,2
202616,1,6,2
202617,3,7,5
202618,1,6,2
202619,1,6,2
202620,1,6,3
202621,1,6,3
202622,2,6,2
202623,1,6,3
202624,0,6,2
202625,0,6,2
202626,1,6,2
202627,1,6,3
202628,3,6,3
202629,0,7,1
202630,2,6,3
202631,2,7,5
202632,0,6,3
202633,5,7,3
202634,2,6,2
202635,2,6,2
202636,1,6,2
202637,0,6,4
202638,4,7,2
202639,1,6,3
202640,1,6,2
202641,1,6,2
202642,1,6,2
202643,1,6,3
202644,2,6,2
202645,1,6,3
202646,1,6,2
202647,0,6,4
202649,1,6,2
202650,1,6,3
202651,1,6,2
202652,1,6,3
202653,1,6,3
202654,1,6,3
202655,1,6,2
202656,1,6,4
202657,1,6,2
202658,0,6,3
202659,2,6,3
202660,0,6,3
202661,1,6,3
202662,0,7,1
202663,1,6,3
202664,1,7,0
202665,1,6,3
202666,0,6,3
202667,1,6,2
202668,1,6,3
202669,2,6,2
202670,1,6,2
202671,0,6,3
202672,1,6,3
202673,2,6,3
202674,1,6,3
202677,2,6,0
202678,1,6,1
202679,0,6,1
202680,1,6,3
202681,1,6,3
202682,1,6,1
202683,0,6,2
202684,0,6,2
202685,1,6,2
202686,0,6,2
202687,1,5,2
202688,0,6,2
202689,0,6,2
202690,0,6,1
202691,0,6,2
202692,1,6,2
202693,1,6,3
202694,0,6,1
202695,0,6,4
202696,1,6,2
202697,1,6,2
202698,0,6,2
202699,2,6,2
202700,0,6,2
202701,0,6,2
202702,4,6,1
202703,0,6,1
202704,0,6,2
202705,1,6,2
202706,3,6,1
202707,1,6,1
202708,1,6,2
202709,0,6,2
202710,0,6,1
202711,1,6,1
202712,1,6,1
202713,0,6,0
202714,1,6,2
202715,2,6,4
202716,2,6,3
202717,0,6,2
202718,1,6,1
202719,2,5,2
202720,1,6,1
202721,2,6,1
202722,1,6,0
202723,1,6,3
202724,1,6,1
202725,3,5,2
202726,2,6,2
202727,0,6,3
202728,0,6,2
202729,1,6,1
202730,1,6,2
202731,1,6,3
202732,2,6,2
202733,0,6,1
202734,2,6,2
202735,1,6,3
202736,1,6,2
202737,1,5,2
202738,1,6,2
202739,1,6,1
202740,2,6,2
202741,1,6,2
202742,0,6,1
202743,2,5,3
203206,0,5,4
203207,1,6,3
203208,1,6,3
203209,2,6,2
203210,1,6,2
203211,1,6,3
203212,2,6,3
203213,2,6,2
203214,1,6,3
203215,2,6,2
203216,2,6,2
203217,2,6,2
203218,1,6,3
203219,2,6,2
203220,1,6,3
203221,2,6,3
203222,1,6,2
203223,1,6,2
203224,1,6,2
203225,0,6,2
203226,1,6,3
203227,1,6,2
203228,1,6,3
203229,2,6,3
203230,2,6,3
203231,2,6,2
203232,1,6,2
203233,1,6,3
203234,1,6,2
203235,1,6,2
203236,1,6,2
203237,1,6,3
203238,1,6,2
203239,2,6,2
203240,2,6,2
203241,1,6,2
203242,2,6,2
203243,1,6,3
203244,2,6,3
203245,2,6,3
203246,2,6,3
203247,2,6,3
203248,1,6,3
203249,0,6,2
203250,0,6,2
203251,2,6,3
203252,0,6,2
203253,1,6,3
203254,1,6,3
203255,2,6,2
203256,1,6,3
203257,1,6,3
203258,1,6,3
203259,1,6,2
203260,1,6,2
203261,1,6,3
203262,2,6,3
203263,1,6,2
203264,2,6,2
203265,1,6,2
203266,1,6,2
203267,2,6,3
203268,1,6,2
203269,2,6,2
203270,1,6,3
203271,1,6,2
203272,2,6,2
203273,1,6,3
203275,1,6,2
203276,1,6,2
203277,1,6,2
203278,2,6,3
203279,0,6,3
203280,1,6,2
203281,2,6,2
203282,1,6,3
203283,1,6,3
203284,1,6,3
203285,2,6,3
203286,1,6,2
203287,2,6,2
203288,1,6,2
203289,2,6,2
203290,3,6,3
203291,2,6,3
203292,2,6,3
203293,1,6,3
203294,2,6,2
203295,1,6,3
203296,1,6,3
203297,2,6,2
203299,2,6,3
203300,2,6,3
203301,2,6,2
203302,1,6,2
203303,2,6,2
203304,2,6,3
203305,0,6,1
203306,1,6,2
203307,1,6,2
203308,2,6,2
203309,2,6,3
203310,3,6,3
203311,2,6,3
203312,2,6,2
203313,2,6,2
203314,2,6,2
203315,1,6,3
203316,1,6,2
203317,1,6,2
203318,1,6,3
203319,2,6,3
203320,1,6,3
203321,2,6,3
203322,2,6,3
203323,1,6,2
203324,1,6,3
203325,2,6,2
203326,1,6,2
203327,1,6,3
203328,1,6,3
203329,1,6,2
203330,1,6,3
203331,1,6,2
203332,2,6,2
203333,1,6,2
203334,2,6,3
203335,1,6,2
203336,1,6,2
203337,1,6,2
203338,1,6,3
203339,1,6,2
203340,4,5,3
203341,0,6,2
203342,1,6,2
203343,1,6,2
203344,2,6,3
203345,2,6,2
203346,1,6,2
203347,2,6,2
203348,1,6,3
203349,2,6,2
203350,2,6,2
203351,2,6,3
203352,2,6,2
203353,2,6,3
203354,1,6,1
203355,2,6,2
203356,1,6,2
203357,1,6,2
203358,2,6,2
203359,0,6,1
203360,3,7,3
203361,2,6,2
203362,1,6,2
203363,1,6,3
203364,1,6,2
203365,1,6,3
203366,1,6,3
203367,1,6,1
203368,1,6,3
203369,2,6,3
203370,1,6,3
203371,2,6,2
203372,2,6,3
203373,1,6,2
203374,1,6,2
203375,2,6,2
203376,2,6,3
203377,1,6,2
203378,1,6,2
203379,2,6,2
203380,1,6,2
203381,1,6,2
203382,1,6,2
203383,1,6,2
203384,1,6,2
203386,1,6,2
203387,2,6,3
203388,2,6,3
203389,3,6,1
203390,1,6,3
203391,0,6,3
203392,2,6,3
203393,1,6,3
203394,2,6,3
203395,2,6,3
203396,1,6,3
203397,2,6,2
203398,2,6,2
203399,2,6,3
203400,1,6,2
203401,1,6,3
203402,1,6,2
203403,2,6,3
203404,1,6,2
203405,1,6,2
203406,2,6,2
203407,1,6,3
203408,0,6,2
203409,1,6,3
203410,1,6,2
203411,2,6,3
203412,1,6,2
203413,1,6,2
203414,1,6,2
203415,1,6,3
203416,2,6,2
203417,4,6,2
203418,2,6,2
203419,1,6,3
203420,1,6,3
203421,1,6,2
203422,1,6,2
203423,1,6,2
203424,2,6,2
203425,1,6,3
203426,2,6,2
203427,2,6,2
203428,1,6,2
203429,2,6,3
203430,1,6,2
203431,2,6,3
203432,2,6,2
203433,1,6,3
203434,1,6,2
203435,2,6,3
203436,1,6,3
203437,2,6,3
203438,3,6,3
203439,1,6,2
203440,2,6,3
203441,1,6,3
203442,1,6,3
203443,1,6,2
203444,1,6,2
203445,2,6,3
203446,1,6,3
203447,2,6,2
203448,1,6,2
203449,2,6,3
203450,1,6,2
203451,2,6,2
203452,1,6,2
203453,1,6,3
203454,1,6,3
203455,2,6,3
203456,3,6,2
203457,1,6,2
203458,2,6,2
203459,1,6,3
203460,2,6,3
203461,2,6,2
203462,1,6,2
203463,0,6,2
203464,1,6,3
203465,1,6,2
203466,3,6,2
203467,2,6,3
203468,3,6,2
203469,2,6,2
203470,1,6,2
203471,3,6,2
203472,2,6,3
203473,1,6,3
203474,1,6,3
203475,2,6,3
203476,1,6,1
203477,0,6,2
203478,2,6,2
203479,1,6,3
203480,1,6,2
203481,1,6,2
203482,1,6,2
203483,2,6,3
203484,1,6,2
203485,1,6,3
203486,2,6,2
203487,2,6,3
203488,2,6,2
203489,1,6,3
203490,1,6,2
203491,2,6,2
203492,2,6,2
203493,1,6,3
203494,2,6,2
203495,1,6,2
203496,1,6,2
203497,1,6,3
203498,1,6,3
203499,2,6,3
203500,1,6,2
203501,1,6,2
203502,1,6,3
203503,2,6,3
203504,1,6,2
203505,0,6,3
203506,2,6,2
203507,2,6,3
203508,1,6,3
203509,1,6,2
203510,1,6,3
203511,1,6,3
203512,2,6,2
203513,2,6,2
203514,2,6,3
203515,3,6,2
203516,1,6,2
203517,1,6,2
203518,1,6,2
203519,1,6,2
203520,2,6,2
203521,2,6,2
203522,2,6,3
203523,1,6,2
203524,1,6,3
203525,2,6,3
203526,1,6,3
203527,1,6,3
203528,2,6,3
203529,1,6,2
203530,1,6,2
203531,1,6,3
203532,2,6,3
203533,2,6,3
203534,1,6,2
203535,1,6,3
203536,2,6,3
203537,0,6,2
203538,0,6,2
203539,2,6,2
203540,1,6,2
203541,1,6,3
203542,2,6,2
203543,1,6,2
203544,1,6,3
203545,1,6,3
203546,1,6,3
203547,1,6,2
203548,2,6,3
203549,2,6,2
203550,2,6,2
203551,1,6,2
203552,1,6,2
203553,2,6,2
203554,1,6,2
203555,1,6,3
203556,2,6,3
203557,1,6,3
203558,1,6,2
203560,1,6,3
203561,1,6,2
203562,2,6,3
203563,2,6,2
203564,1,6,3
203565,2,6,2
203566,2,6,3
203567,1,6,2
203568,1,6,2
203569,0,6,2
203570,1,6,1
203571,2,6,3
203572,1,6,3
203573,2,6,2
203574,1,6,2
203575,1,6,2
203576,1,6,3
203577,1,6,3
203578,1,6,3
203579,1,6,2
203580,1,6,3
203581,1,6,3
203582,2,6,3
203583,1,6,3
203584,1,6,2
203585,2,6,3
203586,1,6,3
203587,0,6,3
203588,0,6,3
203589,1,6,3
203590,1,6,3
203591,5,5,3
203592,1,6,2
203593,1,6,3
203594,1,6,2
203595,2,6,2
203596,2,6,2
203597,2,6,2
203598,4,5,1
203599,1,6,2
203600,1,6,2
203601,3,6,2
203602,1,6,2
203603,2,6,3
203604,1,6,3
203605,2,6,2
203606,1,6,2
203607,1,6,2
203608,1,6,2
203609,1,6,2
203610,1,6,3
203611,2,6,3
203612,0,6,2
203613,1,6,2
203614,1,6,3
203615,1,6,2
203616,0,6,2
203617,1,6,3
203618,1,6,3
203619,1,6,3
203620,2,6,3
203621,2,6,3
203622,2,6,2
203623,2,6,2
203624,2,6,2
203625,1,6,3
203626,1,6,3
203627,2,6,2
203629,2,6,6
203630,1,6,3
203631,2,6,2
203632,4,5,3
203633,2,6,2
203634,2,6,3
203636,2,6,3
203637,4,5,2
203638,1,6,3
203639,2,6,1
203640,2,6,3
203641,2,6,3
203642,2,6,3
203643,2,5,2
203644,1,6,2
203645,0,6,3
203646,2,6,3
203647,2,6,3
203648,2,5,4
203649,1,6,2
203650,1,6,2
203651,1,6,2
