# id,x,y,z
203470,1,7,3
203471,2,6,5
203472,3,7,4
203473,4,7,3
203474,4,7,3
203475,4,7,4
203476,1,7,2
203477,2,7,1
203478,3,6,4
203479,4,7,3
203480,2,7,3
203481,1,7,3
203482,2,7,3
203483,5,6,5
203484,3,7,2
203485,4,7,2
203486,3,7,5
203487,4,7,4
203488,2,7,5
203489,5,7,2
203490,3,7,2
203491,2,7,4
203492,2,7,3
203493,4,7,2
203494,2,7,4
203495,2,6,3
203496,3,7,2
203497,4,7,3
203498,3,7,2
203499,4,7,5
203500,2,7,2
203501,2,7,3
203502,4,7,3
203503,3,6,4
203504,2,7,3
203505,4,7,2
203506,3,6,4
203507,4,6,5
203508,4,7,3
203509,3,7,3
203510,6,7,2
203511,4,7,2
203512,2,7,5
203513,1,7,4
203514,4,7,3
203515,3,7,6
203516,3,7,2
203517,2,7,3
203518,2,7,2
203519,2,7,3
203520,1,7,3
203521,2,7,4
203522,4,7,3
203523,3,7,2
203524,5,7,3
203525,5,6,4
203526,5,7,3
203527,4,7,3
203528,4,7,4
203529,3,7,2
203530,2,7,3
203531,5,7,2
203532,4,7,4
203533,4,7,4
203534,2,7,2
203535,6,7,3
203536,4,7,5
203537,3,7,1
203538,3,7,1
203539,1,7,4
203540,2,7,2
203541,4,7,3
203542,3,6,4
203543,2,7,2
203544,5,7,2
203545,4,7,3
203546,4,7,2
203547,2,7,3
203548,3,7,4
203549,2,6,4
203550,3,6,4
203551,3,7,2
203552,2,7,2
203553,2,7,4
203554,3,7,2
203555,5,7,2
203556,4,6,4
203557,4,7,3
203558,3,7,3
203560,4,7,2
203561,2,7,3
203562,5,6,4
203563,2,7,4
203564,5,7,3
203565,3,6,5
203566,4,6,5
203567,3,7,2
203568,2,7,2
203569,2,7,1
203570,1,7,2
203571,5,7,4
203572,5,7,3
203573,3,7,4
203574,2,7,2
203575,1,7,3
203576,5,6,3
203577,4,7,3
203578,4,7,3
203579,3,7,3
203580,5,7,3
203581,4,7,2
203582,4,7,5
203583,5,7,3
203584,3,7,3
203585,3,6,3
203586,4,7,3
203587,4,7,1
203588,4,7,1
203589,5,7,3
203590,4,7,3
203591,6,5,7
203592,3,7,3
203593,4,7,2
203594,2,7,2
203595,3,7,4
203596,1,7,4
203597,2,7,4
203598,0,6,6
203599,3,7,2
203600,2,7,2
203601,2,7,5
203602,2,7,2
203603,6,7,4
203604,6,7,3
203605,3,7,4
203606,3,7,3
203607,3,7,2
203608,2,7,2
203609,3,7,3
203610,6,7,3
203611,4,7,4
203612,3,7,1
203613,2,7,2
203614,5,7,2
203615,2,7,3
203616,3,7,1
203617,4,6,3
203618,4,7,2
203619,5,7,3
203620,4,7,5
203621,5,7,4
203622,3,6,4
203623,3,7,5
203624,2,7,4
203625,6,7,2
203626,5,7,2
203627,3,7,4
203629,7,6,5
203630,5,7,2
203631,3,7,4
203632,5,5,7
203633,2,7,4
203634,4,6,4
203636,5,7,4
203637,3,6,7
203638,4,7,3
203639,0,7,5
203640,5,6,4
203641,4,7,5
203642,5,7,4
203643,2,5,4
203644,2,7,2
203645,5,7,1
203646,6,7,3
203647,4,7,4
203648,7,6,4
203649,3,7,2
203650,2,7,3
203651,3,7,2
203652,7,6,7
203653,3,7,2
203654,5,5,4
203655,3,7,2
203656,2,6,3
203657,5,7,5
203658,2,6,3
203659,2,6,4
203660,3,7,4
203662,0,7,3
203663,2,7,4
203664,1,7,4
203665,6,6,5
203666,1,6,4
203667,5,7,4
203668,3,7,3
203669,4,7,4
203670,4,7,4
203671,4,7,4
203672,1,6,5
203673,4,7,5
203674,4,7,4
203675,1,7,5
203676,2,6,4
203677,1,7,3
203678,3,7,3
203679,3,7,4
203680,2,7,3
203681,1,7,4
203682,1,7,3
203683,3,7,3
203685,3,4,5
203686,3,7,2
203687,4,7,4
203688,3,7,5
203689,6,5,7
203691,6,6,1
203692,3,7,5
203693,4,7,5
203694,5,7,3
203695,4,7,3
203696,4,7,2
203697,3,6,5
203698,5,7,5
203699,2,7,2
203700,3,7,2
203701,4,7,5
203702,5,7,7
203703,4,7,2
203704,5,7,4
203705,3,7,1
203706,5,7,6
203707,4,7,3
203708,5,7,3
203709,5,7,5
203710,3,7,5
203711,5,7,3
203712,6,6,7
203713,5,6,3
203714,5,6,7
203715,3,7,3
203716,4,7,3
203717,4,7,3
203718,2,7,2
203719,2,6,5
203720,2,7,2
203721,5,5,7
203722,4,7,5
203723,5,6,5
203724,2,7,5
203725,5,7,5
203726,4,7,5
203727,6,7,2
203728,3,6,5
203729,5,7,3
203730,3,7,2
206433,2,7,3
206437,4,7,6
206442,3,7,6
206443,4,7,2
206453,3,7,5
206467,3,7,5
206468,3,7,2
206473,3,7,2
206477,4,7,6
206478,2,7,2
206498,4,7,5
206517,2,7,2
206524,2,7,2
206540,3,7,2
212099,3,6,1
212100,2,5,3
212101,3,7,3
212102,5,7,0
212103,5,7,2
212104,4,7,4
212105,1,7,0
212106,2,6,4
212107,1,7,3
212108,3,5,2
212109,3,5,3
212110,3,7,2
212111,2,6,2
212112,4,7,2
212113,7,5,4
212114,0,7,1
212115,3,6,1
212116,2,5,1
212117,2,7,3
212118,5,5,1
212119,2,5,3
212120,3,5,3
212121,7,6,4
212122,4,7,2
212123,1,6,1
212124,5,7,4
212126,2,5,2
212127,3,7,3
212128,1,6,2
212129,4,5,1
212130,7,7,5
212132,2,6,2
212134,5,7,1
212135,3,7,2
212136,3,4,4
212141,1,7,0
212142,4,6,3
212143,3,5,2
212144,2,7,2
212145,3,5,1
212146,1,6,3
212147,5,7,4
212148,2,7,2
212149,3,7,6
212150,1,6,3
212151,1,6,3
212152,2,5,0
220113,5,7,5
220114,1,7,5
220115,1,7,2
220117,6,7,2
220119,3,7,6
220120,7,7,3
220121,3,6,5
220122,0,7,5
220123,2,7,2
220124,4,7,5
220125,1,7,4
220126,6,7,3
220127,2,6,3
220128,2,7,6
220130,4,7,1
220132,4,7,0
220133,6,7,5
220134,1,7,3
220135,4,7,1
220136,3,6,4
220137,0,7,4
220140,4,7,5
220143,3,7,1
220144,3,7,2
220147,5,7,3
220149,2,7,1
220150,5,7,5
220151,3,7,2
220153,1,7,3
220154,0,7,3
220155,3,7,2
220156,4,7,5
220157,1,7,3
220158,2,7,2
220159,2,7,5
220160,2,7,5
220161,5,7,1
220164,4,7,3
220165,2,7,1
220167,1,7,1
220169,4,6,5
220172,2,7,4
220173,0,7,4
220174,4,7,1
220175,5,7,4
220176,4,7,4
220177,5,7,4
220178,1,7,2
220179,4,7,2
220180,3,7,1
220181,4,7,1
220183,2,7,4
220184,1,7,2
220185,5,7,2
220186,3,7,5
220187,1,7,3
220188,4,6,4
220189,2,7,5
220191,2,7,2
220192,6,7,4
220193,5,7,4
220194,3,7,2
220195,5,7,4
220196,2,7,5
220197,2,7,2
220198,2,7,6
220199,2,7,6
220200,1,7,3
220201,5,7,3
220202,0,7,4
220203,4,7,6
220204,5,7,4
220205,3,7,2
220206,4,7,5
220207,6,7,4
220208,3,7,6
220210,1,7,4
220211,6,7,3
220212,5,7,4
220213,3,7,5
220214,4,7,6
220215,4,6,5
220216,3,7,2
220217,4,7,5
220218,2,7,3
220220,1,7,3
220221,5,7,4
220222,4,7,5
220223,4,7,3
220224,3,7,6
220225,3,7,3
220229,6,7,6
220230,1,7,5
220231,3,7,6
220232,1,7,2
220233,2,7,4
220234,2,7,2
220237,3,7,4
220238,6,7,5
220239,0,7,4
220240,3,7,4
220242,0,7,3
220243,0,7,4
220244,4,7,2
220245,6,7,4
220246,4,7,2
220247,2,7,5
220248,4,7,1
220250,3,7,0
220252,5,7,5
220253,2,7,3
220254,2,7,5
220256,3,7,2
220257,3,7,1
220258,4,7,4
220259,2,7,2
220260,3,6,2
220261,5,7,3
220262,4,7,2
220263,2,7,6
220264,3,7,4
220265,2,7,1
220266,1,7,2
220267,6,7,3
220268,2,7,5
220269,3,6,2
220270,4,7,1
220271,3,6,4
220273,3,7,5
220274,0,7,4
220275,4,7,2
220276,0,7,3
220277,3,6,4
220278,4,7,5
220279,1,7,4
220280,4,7,5
220281,5,7,5
220282,3,7,6
220283,4,7,5
220284,3,7,2
220286,5,7,3
220287,3,6,4
220289,3,7,1
220290,4,7,5
220291,4,6,4
220292,1,7,3
220293,1,7,3
220294,4,7,1
220295,4,7,2
220297,2,7,5
220298,4,7,1
220299,6,7,4
220300,4,7,6
220302,5,7,3
220304,1,7,2
220306,4,7,1
220307,2,7,5
220309,3,7,1
220311,4,7,5
220312,4,7,1
220313,6,7,4
220315,3,7,2
220317,4,6,3
220318,4,7,3
220319,3,6,3
220320,4,6,4
220321,5,7,5
220322,5,7,5
220323,4,7,5
221508,3,3,0
221509,7,2,7
221510,7,4,6
221511,5,5,4
221512,3,4,0
221514,2,3,0
221515,7,3,5
221516,0,2,1
221517,3,2,0
223600,3,7,3
223601,3,7,3
223602,3,5,2
223604,3,7,3
223605,1,7,3
223606,2,7,2
223607,4,6,2
223608,4,7,3
223609,4,6,6
223610,3,7,0
223611,1,6,3
223612,4,5,2
223613,4,5,4
223614,4,7,3
223615,2,6,2
223616,3,6,4
223617,4,5,2
223618,2,6,0
223619,5,5,2
223620,2,6,2
223621,3,7,2
223622,2,5,6
223623,4,7,3
223624,3,5,1
223626,3,7,2
223627,7,7,5
223628,4,7,4
223629,5,7,1
223630,2,6,4
223631,3,6,2
223632,2,6,2
223633,5,7,0
223634,3,6,2
223635,4,6,3
223636,5,6,5
223637,7,7,4
223638,3,7,3
223639,3,7,3
223640,4,7,3
223641,2,7,0
223642,4,5,2
223643,3,6,2
223644,2,6,3
223645,4,6,2
223646,4,6,2
223647,3,7,3
223648,5,7,3
223649,3,7,1
223650,1,7,4
223652,1,7,1
223653,3,7,5
223654,2,5,2
223655,3,7,3
223656,7,7,2
223657,3,7,0
223658,3,6,2
223659,6,7,3
223661,6,6,4
223662,3,7,4
223663,2,7,0
223664,1,7,0
223665,7,7,3
223666,5,7,6
223668,2,5,2
223669,3,6,3
223670,0,7,3
223671,0,7,2
223673,3,6,2
223674,7,7,1
223675,5,7,3
223677,2,7,0
223680,3,6,3
223681,4,6,3
223682,4,7,1
223684,6,7,3
223685,1,7,2
223686,6,7,6
223687,2,7,2
223688,4,5,3
223690,5,5,2
223692,3,7,2
223693,3,5,2
223694,3,7,2
223695,5,7,0
223696,3,7,3
223697,4,5,3
223699,1,6,4
223700,2,5,3
223701,5,7,5
223703,4,7,3
223704,4,6,2
223705,3,6,2
223706,5,7,4
223707,2,7,3
223708,4,7,3
223709,7,7,4
223710,7,7,2
223711,1,7,4
223712,2,7,2
223713,1,7,0
223714,3,7,4
223715,2,7,2
223716,3,7,2
223717,4,6,2
223718,4,6,3
223719,2,6,2
223720,3,6,3
223721,4,5,2
223722,6,7,0
223723,1,7,2
223724,4,6,4
223725,3,5,2
223726,4,6,3
223727,2,6,2
223728,2,5,1
223729,3,7,4
223730,3,5,1
223731,3,7,4
223732,7,6,4
223733,3,6,2
223734,2,7,1
223735,3,7,2
223736,0,7,2
223737,3,7,0
223738,4,7,0
223739,5,7,2
223740,4,7,3
223741,3,7,0
223742,2,6,2
223743,3,7,2
223744,4,7,2
223745,4,7,2
223746,4,6,2
223747,0,7,1
223748,2,7,3
223749,2,7,2
223750,1,7,5
223751,7,6,2
223752,2,7,2
223753,2,5,5
223754,2,7,1
223755,3,7,0
223756,3,7,3
223757,1,6,5
223758,6,6,1
223759,3,6,2
223760,2,7,3
223761,3,7,3
223762,3,6,2
223763,3,7,2
223764,2,7,2
223765,2,7,3
223766,5,6,3
223767,0,7,1
223768,4,7,4
223769,3,7,3
223770,2,7,1
223771,5,7,3
223772,4,6,2
223773,3,7,2
223774,5,7,0
223775,2,7,2
223776,4,5,2
223777,0,6,5
223778,2,6,2
223779,0,7,2
223780,6,7,5
223781,4,5,3
223783,4,7,0
223784,2,7,5
223785,6,7,0
223786,4,6,2
223787,2,7,2
223788,2,7,0
223789,2,5,2
223790,2,6,4
223791,3,6,5
223792,1,7,3
223793,2,7,3
223794,4,6,2
223795,3,5,2
223796,4,7,3
223797,2,6,0
223798,1,7,0
223799,0,7,2
223800,1,6,6
223801,4,7,3
223802,4,7,0
223803,3,7,2
223804,4,5,3
223805,4,7,3
223806,4,7,0
223807,1,7,0
223809,3,7,2
223811,2,7,2
223813,4,7,2
223814,2,6,2
223815,5,7,5
223816,3,7,2
223817,7,7,3
223818,3,7,2
223819,3,6,2
223820,2,6,3
223821,5,7,6
223822,4,6,3
223823,0,7,5
223824,0,7,5
223825,2,5,2
223826,2,7,0
223827,1,7,5
223828,2,7,3
223829,3,7,2
223831,2,7,4
223832,1,6,2
223833,2,5,2
223834,2,7,3
223835,1,7,3
223836,4,6,3
223837,4,7,5
223838,3,6,2
223839,1,7,2
223840,4,6,3
223841,0,7,0
223842,3,6,4
223843,3,7,1
223845,4,6,3
223846,5,7,2
223848,3,7,2
223849,4,7,3
223850,3,6,2
223851,3,7,3
223852,3,7,1
223853,3,6,2
223854,2,7,3
223855,5,7,5
223856,5,5,1
223857,3,6,2
223858,2,6,2
223859,3,7,2
223860,2,7,2
223862,3,7,2
223863,2,7,2
223864,4,7,2
223865,6,7,2
223866,5,7,2
223867,2,5,2
223869,2,7,2
223870,3,7,3
223871,5,6,4
223872,1,6,1
223873,3,7,2
223874,0,7,0
223875,4,7,4
223877,4,5,2
223878,3,7,2
223879,1,6,2
223880,4,7,1
223881,3,6,5
223882,4,7,0
223883,3,6,2
223884,3,6,2
223885,3,7,3
223886,2,4,2
223887,4,7,2
223888,4,5,3
223889,2,5,3
223891,7,6,3
223892,1,6,2
223893,4,7,2
223894,4,7,6
223895,3,6,3
223896,2,5,3
223897,3,7,2
223902,3,5,3
223903,3,6,2
223904,4,5,2
223905,2,6,3
223906,2,7,2
223908,2,7,0
223909,3,6,3
223910,2,7,0
223911,3,6,2
223915,4,7,3
223922,5,7,2
223923,4,7,3
223924,4,7,2
223930,2,7,2
223947,3,7,1
223948,2,7,1
223952,2,7,2
223953,4,7,2
225476,4,7,1
225477,4,7,3
225478,3,7,3
225479,4,7,2
225480,4,7,3
225481,3,7,3
225482,4,6,3
225484,4,7,2
225486,5,7,3
225487,3,7,2
225488,3,7,2
225489,4,6,3
225490,3,7,3
225491,2,7,2
225492,2,7,5
225494,3,7,3
225495,4,7,3
225497,3,6,3
225498,4,7,3
225499,2,7,4
225500,3,7,3
225502,2,7,3
225503,3,7,3
225504,3,7,3
225506,4,6,3
225509,3,6,3
225512,2,6,2
225513,4,6,3
225514,2,7,3
225515,2,7,2
225517,3,7,3
225518,3,7,3
225519,3,7,3
225520,3,7,3
225521,3,7,2
225522,3,7,4
225523,3,7,4
225524,3,7,3
225525,4,7,3
225526,3,6,3
225527,3,6,2
225528,2,6,3
225529,4,7,3
225530,2,6,3
225531,3,7,3
225532,2,7,1
225533,1,5,0
225534,3,7,2
225537,2,7,3
225538,3,7,3
225539,4,7,4
225540,2,7,3
225541,3,7,2
225542,4,7,2
225545,4,7,2
225546,4,7,4
225547,2,7,3
225548,4,7,2
225549,3,7,2
225551,3,7,3
225552,3,7,3
225553,4,7,4
225554,3,7,3
225555,4,7,2
225556,1,6,3
225557,3,7,3
225561,4,7,2
225562,2,7,2
225563,2,7,3
225564,3,7,3
225565,3,7,2
225566,3,7,3
225567,4,7,2
225568,3,7,2
225569,3,7,2
225571,3,7,3
225572,3,7,2
225573,2,7,3
225574,1,7,3
225575,2,7,3
225578,3,7,4
225580,2,7,3
225581,2,6,3
225582,4,7,3
225583,2,7,4
225584,2,7,2
225585,3,6,3
225586,4,7,3
225587,2,7,4
225588,2,7,3
225589,3,7,3
225590,3,7,4
225591,4,7,3
225592,4,7,2
225594,4,7,3
225595,4,7,3
225596,2,7,2
225597,4,7,3
225598,3,7,3
225599,2,7,3
225601,3,7,3
225602,4,6,2
225603,4,7,3
225604,3,7,3
225605,4,7,2
225606,3,7,3
225607,3,7,2
225608,2,7,3
225609,3,6,2
225610,3,7,3
225611,3,7,2
225612,4,7,3
225613,1,7,3
225614,3,7,2
225615,4,7,3
225616,3,7,4
225617,3,7,3
225618,2,7,2
225619,4,7,2
225620,4,7,2
225621,3,7,3
225622,4,7,2
225623,3,7,3
225624,7,7,4
225625,2,6,4
225626,4,7,3
225628,2,7,2
225629,3,7,2
225630,3,7,1
225631,3,7,3
225632,2,6,4
225633,4,6,3
225634,5,7,2
225635,3,7,3
225636,4,7,2
225638,4,6,3
225639,4,7,2
225640,6,7,2
225641,2,7,3
225713,4,6,4
225714,2,7,3
225715,3,7,2
225716,4,7,2
225718,5,6,4
225720,6,7,1
225721,5,7,0
225722,4,7,1
225723,3,6,3
225724,6,7,6
225725,4,6,3
225726,0,7,3
225728,3,6,0
225729,1,7,2
225730,1,6,6
225731,5,7,2
225732,2,7,5
225733,3,7,3
225734,5,7,3
225736,5,7,3
225737,2,7,2
225739,4,6,4
225742,5,7,2
225743,3,7,3
225744,2,6,2
225745,5,5,3
225746,3,6,0
225747,3,7,4
225748,0,7,4
225749,3,7,0
225750,6,7,2
225751,2,7,6
225752,0,7,6
225753,3,6,0
225754,5,6,3
225755,7,7,1
225756,3,7,6
225757,4,7,5
225758,3,7,1
225759,3,7,5
225760,3,6,3
225761,3,6,3
225762,5,6,2
225763,2,7,4
225764,1,6,3
225765,7,7,2
225766,4,6,0
225767,0,7,2
225768,3,6,0
227657,3,6,3
227658,1,7,3
227659,2,7,3
227660,2,7,1
227661,4,6,2
227662,3,7,1
227663,2,7,3
227664,4,6,4
227665,3,7,5
227666,5,6,3
227667,2,6,2
227668,3,7,3
227669,3,7,2
227670,0,7,3
227671,1,7,2
227672,1,7,4
227673,4,7,3
227674,5,6,5
227675,5,7,4
227677,2,7,2
227678,4,7,4
227679,5,7,4
227680,2,7,5
227681,4,7,2
227682,4,6,5
227683,3,6,3
227684,3,7,3
227685,1,6,5
227686,2,7,2
227687,4,7,3
227688,2,7,3
227689,4,7,2
227690,4,7,4
227691,4,6,3
227692,1,7,3
227693,3,7,3
227694,2,6,3
227695,2,7,4
227696,3,7,2
227697,4,7,5
227698,3,0,5
227700,4,7,3
227701,2,7,2
227702,3,7,3
227703,4,7,1
227704,4,7,4
227705,4,6,5
227706,2,7,3
227707,4,7,1
227708,3,7,5
227709,7,7,3
227710,5,7,4
227711,2,6,3
227712,0,2,2
227713,2,7,3
227714,1,7,3
227715,2,7,2
227716,0,6,4
227717,4,6,3
227718,2,6,2
227719,1,7,1
227720,4,7,2
227721,2,7,2
227722,4,6,2
227723,5,7,2
227724,3,7,1
227725,2,6,4
227726,3,7,2
227727,3,7,4
227728,2,7,2
227729,4,7,2
227730,1,7,4
227731,4,6,4
227732,4,7,2
227733,4,7,3
227734,4,6,4
227735,1,7,2
227736,3,6,4
227737,4,7,1
227738,3,7,3
227739,4,6,4
227740,4,7,2
227741,2,6,2
227742,2,7,4
227743,4,7,3
227744,4,7,0
227745,3,6,1
227746,4,7,3
227747,4,7,3
227748,1,7,0
227749,3,7,1
227750,3,7,5
227751,3,7,3
227752,5,7,2
227753,2,6,3
227754,3,7,4
227755,3,6,3
228453,7,5,7
228454,4,7,4
228455,2,7,4
228456,3,7,2
228457,3,7,2
228458,5,7,2
228459,2,7,4
228460,1,7,2
228461,4,7,3
228462,4,6,2
228463,3,7,3
228464,3,7,3
228465,5,7,4
228466,3,6,2
228467,3,7,3
228468,4,7,3
228469,3,6,2
228470,4,6,2
228471,4,6,3
228473,3,7,3
228474,5,6,4
228475,4,7,2
228477,3,7,3
228478,6,7,4
228480,4,7,4
228481,3,6,5
228482,5,7,4
228484,4,6,4
228485,2,7,3
228486,4,6,4
228487,5,7,2
228488,3,7,2
228489,4,7,1
228491,5,6,4
228493,4,7,2
228494,1,6,3
228497,4,7,3
228498,2,6,4
228499,5,6,3
228500,3,6,3
228504,2,7,4
228506,6,7,3
228507,3,7,3
228508,4,6,3
228509,5,6,3
228510,4,7,3
228511,4,7,3
228513,2,7,2
228515,5,7,5
228517,5,7,2
228518,5,7,4
228519,5,7,2
228520,2,7,2
228521,2,7,4
228522,5,7,2
228523,5,6,4
228524,1,7,2
228525,4,7,3
228526,4,7,2
228527,5,7,3
228528,5,6,3
228529,3,6,2
228530,4,6,3
228826,2,7,4
228828,6,7,5
228829,3,7,2
228830,3,7,6
228831,4,7,1
228833,5,7,2
228834,6,7,3
228835,4,7,1
228837,4,7,1
228838,6,7,4
228841,3,7,5
228842,3,7,6
228844,3,7,3
228845,4,7,6
228848,5,7,2
228850,2,7,2
228851,3,7,6
228852,5,7,5
228854,4,7,5
228856,3,7,5
228858,7,7,4
228861,3,7,2
228862,3,7,2
228865,5,7,4
228867,3,7,1
228871,4,7,1
228872,3,7,2
228873,4,7,5
228875,6,7,2
228876,3,7,4
228879,2,7,4
228880,1,7,2
228881,5,7,5
228882,5,7,4
228884,1,7,3
228885,2,7,5
228886,2,7,5
228887,1,7,4
228889,5,7,2
228890,3,7,5
228892,4,7,4
228893,2,6,2
228894,3,6,4
228895,0,7,2
228896,3,7,4
228897,3,6,2
228898,2,6,3
228899,7,7,4
228900,3,7,7
228902,3,7,4
228903,2,6,2
228904,4,6,3
228908,4,6,4
228909,4,7,4
228910,7,7,5
228914,2,7,3
228917,3,5,3
228918,3,7,3
228919,4,7,4
228920,2,6,1
228921,4,6,2
228924,5,6,2
228925,7,7,5
228927,3,6,3
228928,4,7,3
228929,3,6,3
228933,4,7,3
228934,3,6,3
228935,3,7,2
228936,5,6,4
228937,4,7,3
228938,4,6,3
228939,4,7,2
228940,5,7,1
228941,4,6,4
228942,4,7,2
228943,2,5,3
228944,4,6,2
228947,5,7,4
228948,4,7,4
228949,4,5,4
228950,4,6,3
228951,4,6,3
228952,3,7,4
228955,3,6,2
228956,4,6,4
228957,3,7,3
228958,4,6,3
228959,4,7,4
228960,3,6,3
228961,4,6,4
228962,5,7,2
228963,3,7,7
228964,4,7,3
228966,3,6,3
228967,3,6,4
228969,5,7,6
228970,4,7,1
228971,3,7,3
228972,5,7,0
228973,2,7,6
228974,4,6,3
229425,3,6,3
229426,3,4,3
229427,0,6,4
229428,0,7,7
229429,6,7,5
229430,2,5,4
229431,1,4,3
229432,5,7,4
229433,3,6,2
229434,0,7,3
229435,5,7,3
229436,4,6,0
229437,0,6,1
229438,6,5,6
229439,0,6,0
229440,4,7,4
229441,1,3,2
229442,3,6,3
229443,0,5,3
229444,2,7,5
229445,2,4,4
229446,2,6,4
229447,1,7,3
229448,4,7,1
229449,3,7,3
229450,3,7,0
229451,1,7,4
229453,0,6,4
229454,4,5,2
229455,6,6,2
229456,0,5,2
229457,2,6,4
229458,2,6,2
229459,3,4,2
229460,1,6,2
229461,6,5,5
229462,4,6,1
229463,7,7,3
229464,0,7,5
229465,4,6,2
229466,1,5,5
229467,5,5,4
229468,3,6,5
229469,6,4,4
229470,5,7,2
229471,3,6,0
229472,0,7,1
229473,0,7,1
229474,2,5,3
229475,5,5,0
229476,0,7,2
229477,3,7,1
229478,7,6,3
229479,4,6,3
229480,3,7,4
229481,5,4,1
229482,2,7,2
229483,7,6,2
229484,0,7,6
229485,4,6,4
229486,5,6,4
229487,0,6,1
229488,2,7,2
229489,3,6,4
229490,2,5,2
229491,0,7,0
229492,6,7,4
229493,0,6,1
229494,0,6,6
229495,2,0,1
229496,4,7,1
229497,0,6,1
229498,1,7,2
229499,1,5,2
229500,2,7,0
229501,4,7,1
229502,7,6,2
229503,4,5,1
229504,3,5,4
229505,6,6,3
229506,2,7,3
229507,1,4,0
229508,3,5,1
229509,2,7,4
229510,1,6,3
229511,2,5,4
229512,2,6,2
229513,4,5,1
229514,2,5,3
229515,4,7,3
229516,0,5,6
229517,0,4,3
229518,6,7,4
229519,6,7,2
238393,4,6,3
238394,3,7,4
238395,0,7,2
238396,6,6,2
238398,6,7,2
238399,3,7,0
238400,4,7,3
238401,2,6,3
238402,0,7,2
238403,5,6,3
238404,4,7,3
238405,2,6,2
238406,4,6,2
238407,1,7,4
238408,4,5,2
238409,3,7,0
238410,4,7,2
238411,2,5,3
238412,1,6,3
238413,4,5,2
238414,0,7,5
238415,5,6,4
238416,2,7,5
238417,3,7,4
238418,4,7,4
238419,1,6,3
238420,1,7,4
238421,5,7,1
238422,1,6,3
238423,4,7,2
238424,5,6,4
238425,2,7,1
238426,2,6,3
238427,2,6,3
238428,2,7,4
238429,4,6,4
238430,4,7,4
238431,5,7,3
238432,5,7,1
238433,4,7,4
238434,5,6,3
238435,5,6,3
238436,3,7,6
238437,4,6,0
238438,4,6,4
238439,4,7,2
238440,5,6,3
238441,2,5,2
238442,1,7,1
238443,2,6,3
238444,4,6,4
238445,7,7,3
238446,3,7,6
238447,1,7,4
238448,4,6,4
238449,1,7,0
238450,4,6,4
238451,4,6,1
238452,4,6,2
238453,5,6,0
238454,4,6,3
238455,2,7,3
238456,4,6,4
238457,2,7,3
238458,4,6,0
238459,3,7,7
238460,3,6,4
238461,3,6,3
238462,3,6,2
238463,5,6,3
238465,5,7,0
238466,5,7,2
238467,3,6,0
238469,3,7,5
238470,4,7,1
238471,4,7,0
238472,2,7,6
238473,1,7,1
238474,1,7,3
238475,4,6,2
238476,3,6,2
238477,5,7,1
238478,1,7,2
238479,1,6,3
238481,3,5,4
238482,3,6,4
238483,3,6,1
238484,7,7,3
238485,4,6,4
238487,2,7,3
238488,3,6,1
238489,6,7,2
238490,2,6,3
238491,5,7,3
238492,2,6,3
238675,7,7,2
238676,7,7,5
238678,7,7,5
238679,2,7,5
238681,7,7,5
238683,7,7,6
238684,7,7,4
238685,7,7,4
238686,3,7,5
238687,7,7,4
238688,7,7,4
238689,5,7,2
238690,0,7,3
238693,1,7,4
238694,7,1,1
238695,7,7,4
238699,7,7,4
238702,7,7,2
238704,7,7,3
238705,7,7,6
238707,7,7,4
238709,3,6,5
238711,7,7,5
238712,7,7,3
238713,7,7,5
238715,7,7,3
238718,7,7,4
238720,7,3,5
238721,7,7,3
238723,3,7,2
238727,7,7,4
238728,7,7,2
238731,7,7,5
238732,7,7,5
238734,2,7,3
238735,2,7,5
238737,7,7,4
238738,7,7,4
238743,2,6,5
238745,7,7,6
238746,7,7,6
238747,7,7,5
238748,7,7,4
238749,7,7,4
238755,7,7,4
238762,7,7,4
238764,7,7,5
238765,2,6,6
238766,7,7,5
238767,7,7,3
238770,7,7,5
238771,7,7,4
238773,3,7,6
238775,7,6,7
238777,7,7,6
238778,7,6,7
238779,7,7,7
238780,7,5,5
238781,7,5,7
238787,7,6,0
238788,6,5,7
238789,7,6,6
238791,7,5,6
238792,7,5,7
238793,3,7,5
238794,7,6,7
238795,3,7,2
238797,7,7,7
238798,7,7,7
238803,7,7,5
238804,7,5,6
238805,6,6,6
238806,7,5,6
238807,7,6,7
238808,6,6,6
238809,1,6,5
238810,7,6,5
238811,6,5,5
238812,7,6,6
238813,4,7,5
238814,7,5,5
238815,7,7,7
238816,7,4,7
238817,6,5,7
238818,7,5,7
238819,7,6,7
238820,2,6,5
240043,1,7,2
240044,6,7,2
240045,0,7,4
240046,2,7,3
240047,2,7,1
240048,4,7,3
240049,2,7,1
240050,4,7,6
240051,4,7,1
240052,2,6,3
240053,2,7,4
240054,4,6,3
240055,6,5,2
240056,3,7,4
240057,2,5,3
240058,5,7,2
240059,3,7,3
240060,2,6,0
240061,4,6,2
240062,4,7,6
240063,3,6,3
240064,4,6,3
240065,2,7,5
240066,2,6,5
240067,1,7,1
240068,2,7,5
240069,3,7,3
240070,3,6,2
240071,5,6,5
240072,3,7,4
240073,3,7,2
240074,2,7,5
240075,4,5,2
240076,4,7,3
240077,2,6,5
240078,3,7,2
240079,2,7,3
240080,4,5,4
240081,3,6,4
240082,2,7,0
240083,3,7,2
240084,4,7,3
240085,4,7,5
