# id,z,y,x
173235,3,4,3
173237,6,5,3
173238,1,5,3
173240,0,6,3
173241,3,6,0
173242,0,5,1
173243,1,5,2
173244,1,5,2
173245,3,5,0
173246,2,6,3
173247,6,7,0
173248,2,5,0
173249,1,6,2
173250,3,5,2
173251,1,5,3
173252,2,6,2
173254,2,5,3
173255,2,7,0
173256,0,5,1
173257,2,6,3
173258,0,7,4
173259,2,6,4
173260,0,6,1
173262,0,5,2
173263,2,6,4
173264,1,5,4
173265,2,5,4
173266,4,6,7
173267,0,7,2
173268,1,6,4
173269,5,5,6
173270,5,5,2
173271,1,5,0
173272,3,5,4
173273,2,4,0
173274,3,4,3
173275,4,5,2
173276,7,6,1
173277,3,7,1
173278,0,5,5
173280,1,5,1
173281,1,4,1
173282,5,5,0
173283,1,6,1
173284,1,5,0
173285,3,4,1
173286,0,5,0
173287,5,4,3
173288,4,7,0
173289,0,7,0
173290,7,7,3
173291,1,6,1
173293,1,5,0
173294,1,7,3
173295,6,5,3
173296,2,5,0
173297,1,5,2
173298,1,6,3
173299,3,4,3
173300,0,6,2
173301,4,7,7
173302,0,7,3
173304,1,5,1
173305,0,5,3
173307,0,6,4
173308,0,4,2
173309,1,6,4
173310,3,5,3
173311,2,6,1
173313,1,6,2
173314,0,7,1
173315,2,5,2
173316,5,5,0
173317,2,5,2
173318,3,6,2
173320,1,5,1
173321,3,5,5
173322,0,6,3
173323,4,5,5
173324,3,4,0
173325,1,6,3
173326,0,5,1
173327,5,4,6
173328,5,5,0
173329,5,5,0
173330,5,5,7
173331,0,6,0
173332,2,7,7
173333,1,6,1
173334,4,5,3
173335,2,6,2
173336,2,5,3
173337,0,7,0
173338,0,5,2
173339,4,6,1
173340,1,4,1
173342,3,6,2
173344,1,5,2
173345,2,5,2
173346,2,5,2
173347,3,5,1
173348,1,5,2
173349,0,7,6
173350,0,5,0
173351,1,4,2
173352,1,6,3
173353,0,7,2
173355,3,5,3
173356,1,5,1
173357,1,5,2
173358,3,5,3
173360,2,6,0
173361,3,5,3
173362,2,6,1
173363,1,5,3
173364,3,6,2
173365,3,4,3
173366,2,5,1
173367,3,5,2
173368,0,5,2
173370,1,6,1
173371,1,5,2
173372,0,5,1
173373,4,5,0
173374,3,5,2
173375,1,4,3
173376,1,6,3
173377,0,5,3
173378,4,5,1
173380,1,5,0
173381,5,7,0
173382,2,5,4
173383,2,6,4
173384,1,5,2
173385,0,7,4
173386,6,5,3
173387,1,5,2
173388,1,5,4
173389,2,5,1
173391,2,4,5
173392,1,5,2
173393,1,5,3
173394,5,5,2
173395,0,6,4
173396,3,5,2
173397,2,4,2
173398,3,5,0
173399,2,5,2
173400,3,5,1
173406,2,6,7
173407,0,5,1
173408,0,6,2
173409,0,7,0
173410,4,7,7
173411,5,5,5
173412,6,5,4
173414,2,7,3
173415,7,6,0
173416,3,4,1
173417,2,5,5
173418,2,5,6
173419,1,4,4
173420,2,6,5
173421,1,6,1
173422,3,5,1
173423,1,5,2
173424,0,6,3
173425,2,4,3
173426,2,6,0
173427,5,5,0
173428,0,5,2
173429,1,5,3
173430,5,5,7
173431,1,5,2
173432,3,5,2
173433,0,5,2
173434,7,6,5
173435,4,5,2
173436,2,4,2
173437,0,5,7
173438,5,4,2
173439,2,6,3
173440,1,7,7
173441,3,4,2
173442,3,5,0
173444,1,6,2
173445,2,5,2
173446,2,5,3
173447,1,4,1
173448,6,2,0
173449,1,5,3
173450,0,5,2
173451,0,7,0
173452,7,6,3
173453,1,5,4
173454,1,5,3
173455,1,5,2
173456,2,5,2
173457,1,4,3
173458,1,5,1
173460,1,5,0
173461,5,7,0
173462,7,5,1
173465,2,5,3
173467,1,6,3
173468,0,6,2
173469,0,5,2
173470,1,4,3
173471,3,5,3
173473,7,7,0
173474,2,4,3
173475,2,4,1
173476,0,7,1
173477,4,5,0
173478,0,7,2
173479,3,5,0
173480,1,5,1
173481,2,5,4
173482,1,5,3
173483,0,6,1
173484,1,5,4
173485,0,5,3
173486,2,6,1
173490,4,7,7
173491,1,5,1
173492,1,5,3
173493,1,6,3
173494,1,6,1
173495,0,6,5
173496,7,5,3
173497,2,4,3
173498,3,6,3
173499,0,6,7
173500,1,5,7
173501,0,6,6
173502,0,4,2
173503,6,7,4
173504,1,4,1
173505,0,5,3
173506,1,5,2
173507,3,5,0
173508,3,5,4
173509,2,5,2
173510,2,5,3
173511,2,5,3
173512,0,6,3
173513,0,6,7
173514,3,5,3
173515,5,5,4
173516,3,6,0
173517,4,4,0
173518,3,7,1
173519,2,5,2
173520,2,5,1
173521,2,5,2
173522,0,7,6
173523,3,6,2
173524,1,5,4
173525,1,5,1
173526,4,7,7
173527,3,5,2
173528,1,6,1
173529,3,4,2
173530,4,4,2
173531,3,6,5
173532,2,5,3
173533,0,5,5
173534,2,6,5
173535,5,5,4
173536,3,5,0
173537,1,4,1
173538,0,6,4
173541,2,4,2
173542,2,6,0
173543,2,5,1
173544,1,6,2
173545,1,6,3
173546,2,5,1
173547,1,6,0
173548,0,6,0
173549,2,6,3
173550,1,5,1
173551,3,6,3
173552,1,5,1
173554,0,7,3
173555,2,5,2
173556,3,7,6
173558,2,4,2
173559,3,6,2
173560,3,6,4
173561,0,5,1
173562,7,6,6
173564,1,6,2
173565,1,5,0
173566,4,6,0
173568,4,5,3
173569,2,5,3
173891,4,5,6
173892,4,7,0
173894,0,6,2
173895,2,2,3
173896,0,7,0
173897,3,7,5
173898,3,6,2
173899,2,7,3
173900,0,5,0
173901,6,4,4
173902,0,6,0
173903,3,7,0
173904,6,5,7
173905,1,5,0
173906,5,5,5
173907,3,6,7
173908,0,7,0
173909,5,6,0
173910,5,4,1
173911,5,5,5
173913,3,6,3
173914,0,6,2
173915,2,2,2
173916,0,6,3
173917,0,6,2
173918,0,6,2
173919,4,5,4
173921,2,5,0
173922,3,5,4
173923,0,6,4
173924,6,4,0
173925,7,4,1
173926,4,6,4
173927,4,6,0
173928,6,6,4
173929,5,6,3
173930,0,5,0
173931,5,5,2
173932,2,5,0
173933,0,5,2
173934,2,2,4
173935,2,6,0
173936,0,3,3
173937,5,4,1
173938,4,7,4
173939,0,5,7
173940,1,5,0
173941,4,6,2
173942,0,3,0
173943,4,6,2
173944,0,7,0
173945,7,5,0
173946,7,3,0
173947,0,7,5
173948,1,2,2
173949,3,5,3
173950,3,4,0
173951,0,3,0
173952,0,7,3
173953,2,6,0
173954,0,6,0
173955,0,7,1
173956,1,7,6
173957,7,7,0
173958,0,5,2
173959,5,5,2
173960,0,6,3
173961,0,7,2
173962,5,7,0
173963,1,6,0
173964,2,4,1
173965,4,6,3
173966,6,6,2
173967,0,7,5
173968,3,4,2
173969,4,5,6
173970,0,7,0
173971,2,4,1
173972,1,6,0
173973,4,5,0
173974,3,6,7
173975,3,6,6
173976,2,6,4
173977,4,7,3
173978,5,5,1
173979,0,5,0
173980,0,6,0
173981,6,7,0
173982,0,5,0
173983,0,6,7
173984,0,6,0
173985,1,4,2
173986,0,6,5
173987,1,3,4
173988,2,2,3
173989,0,5,5
173990,1,7,4
173991,5,7,1
173992,0,6,5
175049,4,6,7
175050,2,6,7
175051,4,6,7
175052,2,6,7
175054,2,6,7
175055,4,6,7
175057,0,0,3
175059,1,6,7
175060,3,6,7
175061,3,6,7
175062,3,6,7
175063,2,6,7
175064,2,6,7
175066,2,6,7
175068,3,6,7
175069,1,6,7
175071,3,6,7
175073,3,6,7
175074,3,6,7
175076,2,6,7
175077,4,6,7
175078,2,6,7
175079,3,6,7
175080,4,6,7
175084,2,6,7
175085,3,6,7
175087,4,6,7
175089,7,0,1
175090,2,6,7
175271,3,5,4
175272,6,4,1
175273,2,5,0
175274,5,3,4
175275,0,5,5
175276,4,6,7
175277,4,5,6
175278,0,7,5
175279,0,5,6
175280,0,5,2
175281,0,5,0
175282,0,7,4
175284,0,4,4
175285,0,5,0
175286,1,4,0
175287,0,6,1
175288,1,4,6
175289,0,4,7
175290,5,4,3
175291,0,5,0
175292,5,6,2
175293,1,4,4
175294,1,4,0
175295,3,5,7
175296,0,7,4
175297,4,7,0
175298,0,6,0
175299,1,5,0
175300,4,4,1
175301,0,7,7
175302,0,6,3
175303,1,6,6
175304,3,6,2
175305,6,6,0
175306,0,5,1
175307,2,5,7
175308,3,3,2
175309,1,5,6
175310,2,6,4
175311,3,5,5
175312,7,7,3
175313,1,6,0
175314,1,7,1
175315,0,5,2
175316,0,6,4
175317,4,7,3
175318,4,7,1
175319,0,4,7
175320,0,4,0
175321,5,4,0
175322,1,5,0
175323,0,5,0
175324,0,6,0
175325,0,5,2
175326,4,3,3
175327,0,5,0
175328,3,7,0
175331,0,7,0
175332,7,6,4
175333,0,5,1
175334,0,7,2
175335,7,5,1
175336,1,6,0
175337,2,7,0
175338,4,4,0
175339,4,4,0
175340,0,5,2
175341,3,5,5
175343,2,5,1
175345,0,6,0
175346,7,6,5
175347,1,5,4
175348,0,7,2
175349,0,6,0
175350,6,7,0
175351,0,5,1
175352,0,5,2
175353,2,6,0
175354,1,6,0
175355,0,5,0
175356,6,4,4
175357,2,5,0
175358,7,5,6
175359,0,7,6
175360,5,6,7
175361,3,4,1
175362,6,4,0
175363,0,6,0
175364,5,4,1
175365,3,5,6
175366,0,6,0
175367,2,6,0
175368,0,7,0
175369,0,5,3
175370,7,7,0
176420,0,7,1
176421,5,5,4
176422,3,5,5
176423,6,4,5
176424,6,3,6
176425,4,4,4
176426,7,6,0
176427,5,5,4
176428,7,6,7
176429,5,7,3
176430,3,4,5
176431,5,7,0
176432,4,5,4
176433,7,6,0
176434,5,5,5
176435,7,6,0
176436,7,6,3
176437,5,5,5
176438,3,7,7
176439,7,6,5
176440,4,6,4
176441,5,7,7
176442,5,6,1
176443,4,7,7
176444,5,7,0
176445,7,6,7
176446,2,4,3
176447,3,4,3
176448,4,5,6
176449,4,5,5
177689,3,5,1
177690,1,6,2
177691,0,5,4
177692,3,5,3
177693,3,5,0
177694,3,5,2
177695,2,5,2
177696,3,5,4
177697,3,4,1
177698,2,5,2
177699,0,7,2
177700,2,6,2
177701,5,3,2
177702,7,4,3
177703,4,5,1
177704,1,5,5
177705,3,6,4
177706,0,5,1
177707,1,6,1
177708,1,5,4
177709,2,4,3
177710,1,5,1
177711,3,5,6
177712,3,5,3
177713,1,5,2
177714,4,5,3
177715,0,5,1
177716,0,5,2
177717,0,7,7
177718,0,5,2
177719,7,4,6
177720,7,7,1
177721,3,6,2
177722,1,6,0
177723,5,7,3
177724,1,5,4
177726,0,5,2
177727,3,6,3
177728,4,4,3
177729,2,5,2
177730,0,5,3
177731,0,7,2
177732,6,7,5
177733,2,5,4
177734,1,5,1
177735,7,4,7
177737,2,6,3
177738,4,6,7
177739,5,7,1
177740,2,6,3
177741,0,6,0
177742,1,6,2
177743,0,6,4
177744,7,6,0
177745,5,7,5
177746,0,5,3
177747,0,6,1
177748,1,6,4
177749,0,7,7
177750,3,5,1
177751,1,5,2
177752,3,5,2
177753,3,4,3
177754,2,6,2
177755,2,6,2
177756,7,4,6
177757,0,7,6
177758,0,7,0
177759,1,6,1
177760,0,6,1
177761,2,6,0
177762,7,5,1
177763,3,5,6
177764,1,5,3
177765,1,6,3
177766,1,6,1
177767,0,7,5
177768,3,6,0
177769,4,5,7
177770,0,6,5
177771,0,6,4
177772,6,5,2
177773,3,5,2
177774,0,7,0
177775,0,7,5
177776,3,5,4
177777,0,5,0
177778,1,6,4
177779,3,5,3
177780,1,5,2
177781,1,5,2
177782,2,5,0
177783,0,5,2
177784,1,5,4
177785,2,5,2
177786,0,5,3
177787,5,5,6
177788,1,6,2
177789,0,7,0
177790,5,6,5
177791,2,5,2
177792,3,6,1
177793,3,7,7
177794,0,5,2
177795,4,5,2
177796,1,5,1
177797,4,5,4
177798,0,7,4
177799,1,6,1
177800,1,6,0
177801,2,5,2
177802,0,5,1
177803,0,7,0
177804,1,6,2
177805,2,5,3
177806,0,7,1
177807,2,5,4
177808,2,5,3
177809,1,5,3
177810,0,7,3
177811,2,5,1
177812,1,7,0
177813,1,6,1
177814,0,6,3
177815,4,4,1
177816,0,7,7
177817,1,5,1
177818,6,7,0
177819,0,5,1
177820,2,5,2
177821,0,5,2
177822,2,5,3
177823,1,6,3
177824,7,7,0
177825,0,7,0
177826,3,5,2
177827,0,5,2
177828,1,5,2
177829,2,4,1
177830,3,7,7
177831,2,6,0
177832,1,5,4
177833,3,5,2
177834,2,6,5
177835,2,7,6
177836,2,6,2
177837,6,7,0
177838,2,5,2
177839,0,7,2
177840,3,5,5
181665,4,5,6
181666,1,6,2
181667,2,6,3
181668,3,6,2
181670,2,6,4
181671,2,6,4
181672,2,6,4
181673,2,6,1
181674,1,6,2
181675,1,6,2
181676,1,6,4
181677,2,6,5
181678,2,6,2
181679,1,6,3
181680,2,6,3
181683,2,6,3
181684,1,6,3
181685,3,6,2
181686,3,6,1
181687,2,6,3
181688,3,6,3
181689,2,6,3
181690,3,6,4
181691,1,6,3
181692,1,6,2
181693,1,6,3
181694,1,6,2
181695,1,6,2
181696,1,6,3
181697,2,6,3
181698,3,6,3
181699,2,6,3
181700,3,6,4
181701,2,6,2
181702,2,6,3
181703,1,6,3
181704,1,6,3
181705,2,6,2
181706,2,6,1
181707,1,6,2
181709,3,6,4
181710,1,6,4
181711,2,6,3
182877,3,6,2
182878,2,6,2
182879,2,6,3
182880,2,6,2
182881,2,6,2
182882,0,6,2
182883,1,6,2
182884,3,6,3
182885,2,6,2
182886,2,6,3
182887,2,6,2
182888,1,6,1
182889,2,6,3
182890,2,6,3
182891,1,6,2
182892,2,6,3
182893,2,6,2
182894,2,6,3
182895,2,6,2
182896,2,6,3
182897,1,6,1
182898,2,6,3
182899,3,6,1
182900,2,6,2
182901,2,6,3
182902,2,6,2
182903,1,6,3
182904,2,6,2
182905,2,6,2
182906,2,6,2
182907,2,6,2
182908,3,6,3
182909,2,6,3
182910,2,6,2
182911,2,6,2
182912,2,6,1
182913,1,6,2
182914,1,6,3
182915,1,6,3
182916,2,6,1
182917,2,6,2
182918,2,6,3
182919,2,6,2
182920,1,6,2
182921,2,6,2
182922,2,6,2
182923,2,6,3
182924,3,6,2
182926,2,6,3
182928,2,6,2
182929,3,6,2
182930,2,6,1
182931,2,6,3
182932,2,6,2
182933,1,6,3
182934,2,6,2
182936,2,6,2
185993,3,7,5
185994,0,7,3
185995,0,7,1
185996,1,7,0
185997,0,7,3
185998,0,7,0
185999,0,7,2
186000,0,7,2
186001,0,7,1
186002,1,7,5
186003,0,7,4
186004,3,6,5
186005,6,6,4
186006,3,7,6
186007,5,5,2
186008,0,7,4
186009,6,7,0
186010,4,7,0
186011,2,5,3
186012,2,7,0
186013,7,7,1
186014,1,7,0
186015,6,7,3
186016,0,6,4
186017,0,7,2
186018,0,7,0
186019,3,7,0
186020,4,7,6
186021,0,7,2
186022,3,7,0
186023,0,7,2
186024,0,7,2
186025,0,7,3
186026,2,7,0
186027,1,6,2
186028,0,7,0
186029,2,6,2
186030,4,7,6
186031,0,7,2
186032,1,6,0
186033,5,6,5
186034,0,7,2
186035,0,7,2
186036,0,7,3
186037,0,7,2
186038,1,6,1
186039,5,6,0
186040,0,6,3
186041,6,7,4
186042,0,7,3
186043,0,7,4
186044,3,7,0
186045,4,7,0
186046,3,7,5
186047,0,6,3
186048,2,6,3
186049,7,7,5
186050,3,5,1
186051,7,7,1
186052,6,7,3
186053,2,6,6
186054,3,5,1
186055,1,7,5
186056,6,7,2
186057,1,6,6
186058,3,7,0
186059,0,7,2
186060,0,7,2
186061,3,5,1
186062,2,7,5
186063,3,7,1
186065,6,6,0
186066,2,6,0
186067,7,6,0
186069,1,6,0
186071,1,7,4
186072,4,7,4
186073,0,6,4
186074,0,6,7
186075,6,7,3
186078,5,5,3
186079,5,5,1
186081,2,0,7
186082,1,7,3
186084,3,7,3
186086,0,6,5
186087,1,7,7
186089,6,5,2
186090,4,5,0
186091,4,5,0
186092,0,6,0
186096,0,6,3
186097,1,6,6
186099,5,7,7
186101,4,5,2
186102,4,5,1
186103,3,5,0
186104,6,5,0
186105,2,6,0
186106,0,6,0
186107,1,6,3
186108,0,6,4
186109,0,6,5
186110,3,6,7
186111,0,7,7
186112,0,7,7
186113,7,6,6
186114,7,6,3
186115,4,5,1
186125,0,7,3
186128,0,7,1
186134,0,6,0
186136,1,6,2
186148,0,6,0
186149,0,6,2
186151,0,6,4
186164,1,6,5
186173,0,6,1
186174,0,6,2
186181,7,5,7
186182,4,6,7
186183,5,6,7
186186,0,6,3
186187,0,5,5
186188,1,6,4
186189,3,4,7
186197,3,5,7
186198,7,6,7
186199,2,6,3
186200,2,6,4
186201,4,6,3
186202,2,6,3
186203,3,6,3
186204,1,6,3
186205,3,6,3
186206,3,6,3
186207,1,6,3
186208,2,6,4
186209,2,6,2
186210,2,6,3
186211,3,6,3
186212,2,6,1
186213,0,6,2
186214,3,6,4
186215,1,6,2
186216,1,6,2
186217,2,6,3
186218,2,6,3
186219,2,6,3
186221,1,6,4
186222,3,6,2
186224,3,6,3
186226,1,6,3
186227,2,6,1
186228,3,6,4
186229,3,6,3
186230,3,6,3
186231,1,6,2
186232,3,6,3
186233,1,6,2
186234,3,6,4
186235,1,6,3
186236,1,6,3
186238,3,6,1
186239,2,6,3
186240,3,6,2
186241,1,6,3
186242,1,6,3
186243,2,6,2
186244,2,6,3
186245,2,6,2
186246,1,6,3
186247,1,6,2
186249,1,6,2
186250,3,6,4
186251,2,6,4
186252,1,6,2
186253,2,6,3
186254,2,6,2
186255,2,6,3
186256,2,6,3
186257,2,6,2
186258,2,6,1
186259,2,6,4
186311,3,3,3
186313,3,4,5
186314,0,5,0
186318,1,4,0
186319,0,4,2
186320,0,4,1
186321,4,3,1
186322,5,4,4
186324,0,4,0
186325,5,4,4
186326,0,4,2
186328,3,3,3
186329,0,4,3
186331,4,4,1
186332,0,5,0
186333,1,4,0
186334,0,4,0
186335,0,4,0
186336,0,4,3
186337,0,3,2
186340,4,2,4
186341,0,3,1
186342,0,4,1
186343,4,3,1
186344,0,4,3
186346,4,3,2
186347,4,3,4
186349,4,3,2
186350,0,4,2
186352,0,3,2
186353,0,4,5
186354,2,1,0
186355,0,4,4
186356,1,5,3
186357,0,5,3
186358,0,3,0
186359,1,4,6
186360,3,2,4
186362,0,3,5
186363,0,5,1
186364,0,4,4
186365,0,3,2
186366,1,3,6
186367,0,4,1
186368,5,2,1
186369,1,3,6
186370,4,3,0
186371,0,5,0
186372,3,4,1
186375,0,4,5
186376,0,6,0
186378,3,3,1
186379,4,4,1
186380,3,2,1
186381,0,5,4
186382,0,7,4
186383,3,3,1
186384,3,3,3
186386,0,4,5
186387,0,3,0
186388,0,4,5
186389,4,3,3
186390,4,3,3
187014,2,3,5
187015,7,5,5
187016,4,2,3
187017,4,3,3
187018,4,6,5
187019,0,4,5
187020,0,3,2
187021,0,5,3
187022,5,7,3
187023,2,5,7
187024,1,7,7
187025,0,5,0
187026,7,6,2
187027,1,5,0
187028,2,4,5
187029,0,3,3
187030,0,4,2
187031,0,2,3
187032,1,4,7
187033,0,2,0
187034,5,3,7
187035,0,4,5
187036,5,3,1
187037,2,4,6
187038,3,7,6
187039,0,4,5
187040,0,3,5
187041,0,4,0
187042,2,1,4
187043,0,4,0
187044,4,6,7
187045,0,2,1
187046,4,3,1
187047,6,5,4
187048,0,4,0
187049,0,5,0
187050,1,0,1
187051,4,1,0
187052,4,5,1
187053,3,5,7
187054,0,7,1
187055,1,6,0
187056,1,5,6
187057,7,4,0
187058,2,3,3
187059,5,4,2
187060,0,2,4
187061,0,3,3
187062,0,3,5
187063,0,5,1
187064,0,3,4
187065,3,4,1
187066,0,4,3
187067,0,5,0
187068,0,3,6
187069,0,5,0
187070,0,3,0
187071,0,4,0
187072,0,4,1
187073,4,3,7
187074,0,5,6
187075,0,7,6
187076,0,2,6
187077,2,4,0
187078,3,2,3
187079,0,3,5
187080,6,3,6
187081,0,1,2
187082,2,2,0
187083,2,4,0
187084,1,4,0
187085,0,6,1
187086,2,4,0
187087,5,3,5
187089,1,4,7
187090,0,5,4
187091,0,5,0
187092,0,5,5
187093,0,1,0
187094,0,5,7
187095,3,3,2
187096,3,2,7
187097,1,4,4
187098,2,5,0
187099,0,7,3
187100,0,4,6
187101,2,5,5
187102,0,4,0
187103,0,5,0
187104,3,2,5
187105,5,3,0
187106,5,7,1
187107,2,4,4
187108,2,3,4
187109,0,0,3
187110,0,6,0
187111,7,4,1
187113,4,3,7
187114,1,6,5
187115,0,6,3
187116,4,4,0
187117,2,3,3
187118,6,1,3
187119,1,2,5
187120,2,7,6
187121,2,5,0
187122,0,1,4
187123,0,2,0
187124,0,5,0
187125,0,4,4
187126,0,6,1
187127,3,1,4
187128,0,6,3
187129,0,5,0
187130,3,2,0
187131,4,7,0
187132,0,3,0
187133,1,3,7
187134,3,4,7
187135,4,1,6
187136,6,6,1
187137,2,4,0
187138,5,4,0
187139,3,3,0
187140,5,1,3
187141,0,0,2
187142,0,6,0
187143,3,1,3
187144,5,6,5
187145,3,7,3
187146,0,6,1
187147,0,0,2
187148,0,4,6
187149,5,0,3
187150,0,7,4
187151,5,3,0
187152,0,3,0
187153,1,3,0
187154,2,0,2
187155,0,2,0
187156,5,2,4
187157,2,7,4
187158,4,3,5
187159,3,3,0
187160,0,3,2
187161,0,4,1
187162,3,6,5
187163,0,6,7
187164,7,4,1
187165,2,3,7
187166,0,6,0
187167,7,3,0
187168,0,2,2
187169,4,4,5
187170,0,6,6
187171,2,2,5
187172,2,3,5
187173,2,6,0
187174,3,3,0
187175,0,6,0
187176,7,4,2
187177,0,1,3
187178,0,4,5
187179,3,4,7
187180,2,1,4
187181,0,3,0
187182,0,4,6
187183,6,4,1
187184,1,2,6
187185,0,2,0
187186,0,5,7
187187,0,6,2
187188,0,5,4
187189,4,3,1
187190,2,7,7
187191,0,0,1
187192,4,6,2
187193,2,4,0
187194,7,6,1
187195,0,1,1
187196,0,6,4
187197,4,2,3
187198,4,5,0
187199,1,4,0
187200,1,5,7
187201,0,7,0
187202,0,2,0
187203,0,3,0
187204,0,3,3
187205,7,6,4
187206,0,6,0
187207,1,5,0
187208,0,4,0
187209,4,0,0
187210,1,2,4
187211,0,6,6
187212,0,3,4
187213,0,6,2
187214,7,4,1
187215,2,3,0
187216,1,7,0
187217,1,0,2
187218,0,4,5
187219,0,0,0
187220,1,4,4
187221,0,3,0
187222,1,0,3
187223,3,3,5
187224,1,3,0
187225,0,4,7
187226,0,3,6
187227,0,6,4
187228,3,2,0
187229,0,7,0
187230,0,4,3
187231,5,1,0
187232,0,3,0
187233,0,2,3
187234,3,0,3
187235,0,2,0
190044,0,7,5
190045,2,6,0
190046,3,6,4
190047,6,7,3
190048,3,5,4
191857,4,0,2
191858,1,4,2
191859,3,7,2
191860,0,5,2
191861,0,6,6
191862,1,4,2
191863,2,6,4
191864,4,7,3
191865,2,5,3
191866,0,7,5
191867,2,5,3
191868,0,5,3
191869,2,5,2
191870,1,4,3
191871,2,4,2
191872,0,5,0
191873,2,5,3
191874,7,6,1
191875,1,7,0
191876,6,7,6
191877,1,6,2
191878,2,5,2
191879,1,5,1
191880,6,7,4
191881,2,7,6
191882,2,5,2
191883,0,7,0
191884,2,6,2
191885,0,5,2
191886,1,7,0
191887,1,4,1
191888,2,5,2
191889,2,5,2
191890,1,4,1
191891,0,5,3
191892,1,7,3
191893,0,4,2
191894,0,4,2
191895,5,7,0
191896,2,5,3
191897,4,7,7
191898,0,5,5
191899,5,7,6
191900,0,7,0
191901,2,5,3
191902,2,5,1
191903,1,4,1
191904,2,5,2
191905,0,7,4
191906,5,7,0
191907,2,6,3
191908,0,7,4
191909,0,4,3
191910,4,7,2
191912,3,4,3
191913,2,6,3
191914,1,5,2
191915,1,4,3
191916,2,5,3
192204,1,6,3
192205,6,7,3
192206,6,6,0
192207,6,7,4
192208,0,5,3
192209,3,5,3
192210,1,6,1
192211,0,6,0
192212,2,5,4
192213,3,5,2
192214,5,6,0
192215,2,5,5
192216,6,6,4
192217,2,6,2
192218,0,7,2
192219,3,5,4
192220,1,5,3
192221,1,5,0
192222,3,5,0
192223,0,7,0
192224,2,6,6
192225,0,6,3
192226,5,6,4
192227,5,6,0
192228,5,6,3
192229,1,5,4
192230,1,6,1
192231,2,6,2
192232,4,5,0
192233,0,7,5
193346,1,6,3
193347,1,4,2
193348,2,5,3
193349,2,4,1
193350,2,5,2
193351,2,5,3
193352,4,5,4
193353,0,7,6
193354,3,5,2
193355,2,5,2
193356,2,4,5
193357,0,6,3
193358,2,4,3
193359,0,6,4
193360,1,6,3
193361,2,4,3
193362,0,7,0
193363,0,6,3
193364,4,7,7
193365,0,5,3
193366,2,7,7
193367,5,6,0
193368,1,6,2
193369,1,6,3
193370,1,4,3
193372,3,6,1
193373,6,5,6
193374,1,4,3
193375,0,7,5
193376,2,4,5
193377,0,4,2
193378,0,6,1
193379,2,6,1
193380,2,5,3
193381,2,5,3
193382,5,6,0
193383,3,5,0
193384,0,6,3
193385,3,5,2
193386,0,6,4
193387,4,7,6
193388,0,5,1
193389,2,5,3
193390,3,7,6
193391,2,5,1
193392,1,5,4
193393,0,7,3
193394,7,7,5
193395,1,5,3
193396,1,5,2
193397,0,7,3
193398,2,5,0
193399,0,7,2
193400,2,4,4
193401,2,7,6
193402,2,5,5
193403,4,5,1
193404,3,7,7
193405,0,5,0
193406,2,4,3
193407,2,6,4
193408,3,7,0
193409,0,5,0
193410,0,5,2
193411,1,6,3
193412,3,5,1
193413,1,5,2
193414,0,7,3
193415,0,6,2
193416,1,5,1
193417,1,6,3
193418,4,5,3
193419,4,5,0
193420,3,5,2
193421,3,5,3
193422,0,6,1
193423,3,6,1
193424,2,6,2
193425,3,5,3
193426,2,5,3
193427,1,5,1
193428,2,6,2
193429,0,5,2
193430,2,5,3
193431,2,5,2
193432,1,5,3
193433,0,7,4
193434,2,5,1
193435,3,5,3
193436,1,6,1
193437,0,7,7
193438,2,5,5
193439,0,6,1
193440,5,7,5
193441,1,7,6
193442,0,5,1
193443,2,5,2
193444,2,5,2
193445,1,4,1
193446,2,5,0
193447,3,5,2
193448,3,5,6
193449,2,5,2
193450,2,6,1
193451,2,5,3
193452,1,5,3
193453,0,7,4
193454,0,7,0
193455,1,6,2
193456,3,5,3
193457,2,4,3
193458,1,5,1
193459,0,7,0
193460,0,7,0
193461,2,7,0
193463,5,5,4
193464,4,7,0
193465,0,7,2
193466,2,5,3
193467,1,5,3
193469,0,6,2
193470,1,5,1
193471,2,5,3
193472,1,6,3
193473,1,4,4
193474,3,5,1
193475,0,5,0
193476,5,7,0
193477,7,6,1
193478,0,5,1
193479,1,6,0
193480,6,7,7
193481,3,5,3
193482,2,6,2
193483,7,7,4
193484,0,5,0
193485,2,5,1
193486,3,6,3
193487,0,7,6
193488,3,6,3
193489,1,5,0
193490,3,7,6
193491,2,6,5
193492,3,5,4
193493,1,5,1
193494,1,6,4
193495,0,7,5
193496,0,6,3
193497,1,6,3
193498,6,7,7
193499,3,6,2
193500,1,5,3
193502,3,6,5
193503,0,5,2
193504,3,6,0
193505,2,5,3
193506,6,7,1
193507,1,6,6
193508,6,6,0
193509,1,5,3
193510,3,5,5
193511,4,5,0
193512,0,7,0
193513,0,5,1
193514,1,6,2
193515,1,4,3
193516,3,5,2
193517,3,7,0
193518,3,5,2
193519,4,7,6
193520,3,5,0
193521,3,6,2
193522,2,6,3
193523,3,6,1
193524,3,7,7
193525,2,5,1
193526,4,7,0
193527,5,6,0
193528,1,5,3
193529,1,6,3
193530,2,6,2
193531,5,6,0
193532,0,7,3
193533,2,5,2
193534,1,5,2
194510,0,7,2
194512,0,7,3
194513,2,6,1
194514,4,7,4
194515,0,7,2
194516,4,7,5
194517,2,7,5
194518,3,6,3
